token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
9926,EURINR25829102.75CE,EURINR,29AUG2025,1027500000.000000,1,OPTCUR,CDS,25000.000000
9930,JPYINR2590457CE,JPYINR,04SEP2025,570000000.000000,1,OPTCUR,CDS,25000.000000
9943,EURINR25AUG100PE,EURINR,26AUG2025,1000000000.000000,1,OPTCUR,CDS,25000.000000
9950,GBPINR25DEC119PE,GBPINR,29DEC2025,1190000000.000000,1,OPTCUR,CDS,25000.000000
9980,EURINR25AUG101.25PE,EURINR,26AUG2025,1012500000.000000,1,OPTCUR,CDS,25000.000000
9982,USDINR2570485.5CE,USDINR,04JUL2025,855000000.000000,1,OPTCUR,CDS,25000.000000
9986,EURINR25AUG101.5PE,EURINR,26AUG2025,1015000000.000000,1,OPTCUR,CDS,25000.000000
5606,GBPINR25801112CE,GBPINR,01AUG2025,1120000000.000000,1,OPTCUR,CDS,25000.000000
5627,GBPINR26MAR113.25PE,GBPINR,27MAR2026,1132500000.000000,1,OPTCUR,CDS,25000.000000
5654,GBPINR25801113.25CE,GBPINR,01AUG2025,1132500000.000000,1,OPTCUR,CDS,25000.000000
5674,USDINR2581482.75PE,USDINR,14AUG2025,827500000.000000,1,OPTCUR,CDS,25000.000000
5677,USDINR2581483.25CE,USDINR,14AUG2025,832500000.000000,1,OPTCUR,CDS,25000.000000
5699,EURINR25JUL99.5CE,EURINR,29JUL2025,995000000.000000,1,OPTCUR,CDS,25000.000000
5718,USDINR2581484CE,USDINR,14AUG2025,840000000.000000,1,OPTCUR,CDS,25000.000000
5733,EURINR2572593.75PE,EURINR,25JUL2025,937500000.000000,1,OPTCUR,CDS,25000.000000
5749,EURINR2590498PE,EURINR,04SEP2025,980000000.000000,1,OPTCUR,CDS,25000.000000
5752,GBPINR25801114.25PE,GBPINR,01AUG2025,1142500000.000000,1,OPTCUR,CDS,25000.000000
5768,USDINR2581484.5PE,USDINR,14AUG2025,845000000.000000,1,OPTCUR,CDS,25000.000000
5774,GBPINR25SEP103PE,GBPINR,26SEP2025,1030000000.000000,1,OPTCUR,CDS,25000.000000
5788,GBPINR26MAR114PE,GBPINR,27MAR2026,1140000000.000000,1,OPTCUR,CDS,25000.000000
5805,GBPINR25808115.5PE,GBPINR,08AUG2025,1155000000.000000,1,OPTCUR,CDS,25000.000000
5819,USDINR2581485.375CE,USDINR,14AUG2025,853750000.000000,1,OPTCUR,CDS,25000.000000
5827,USDINR2581485.625CE,USDINR,14AUG2025,856250000.000000,1,OPTCUR,CDS,25000.000000
5833,USDINR2581485.75PE,USDINR,14AUG2025,857500000.000000,1,OPTCUR,CDS,25000.000000
5835,GBPINR25801115.5CE,GBPINR,01AUG2025,1155000000.000000,1,OPTCUR,CDS,25000.000000
5836,GBPINR25801115.5PE,GBPINR,01AUG2025,1155000000.000000,1,OPTCUR,CDS,25000.000000
5844,GBPINR26MAR114.5CE,GBPINR,27MAR2026,1145000000.000000,1,OPTCUR,CDS,25000.000000
5845,GBPINR26MAR114.5PE,GBPINR,27MAR2026,1145000000.000000,1,OPTCUR,CDS,25000.000000
5847,EURINR2590498.75CE,EURINR,04SEP2025,987500000.000000,1,OPTCUR,CDS,25000.000000
5876,GBPINR25627119.25PE,GBPINR,27JUN2025,1192500000.000000,1,OPTCUR,CDS,25000.000000
5877,EURINR2590499PE,EURINR,04SEP2025,990000000.000000,1,OPTCUR,CDS,25000.000000
5890,USDINR2581486.5PE,USDINR,14AUG2025,865000000.000000,1,OPTCUR,CDS,25000.000000
5909,718GS203725DEC107.25PE,718GS2037,24DEC2025,1072500000.000000,1,OPTIRC,CDS,25000.000000
5945,USDINR2581489PE,USDINR,14AUG2025,890000000.000000,1,OPTCUR,CDS,25000.000000
5954,USDINR2581489.75CE,USDINR,14AUG2025,897500000.000000,1,OPTCUR,CDS,25000.000000
5979,JPYINR2571854.25PE,JPYINR,18JUL2025,542500000.000000,1,OPTCUR,CDS,25000.000000
5990,GBPINR25808119.25PE,GBPINR,08AUG2025,1192500000.000000,1,OPTCUR,CDS,25000.000000
6020,EURINR25JUL100CE,EURINR,29JUL2025,1000000000.000000,1,OPTCUR,CDS,25000.000000
6034,USDJPY25DEC137CE,USDJPY,29DEC2025,1370000000.000000,1,OPTCUR,CDS,100000.000000
6038,GBPINR26MAR115.75CE,GBPINR,27MAR2026,1157500000.000000,1,OPTCUR,CDS,25000.000000
6045,GBPINR25801117.5CE,GBPINR,01AUG2025,1175000000.000000,1,OPTCUR,CDS,25000.000000
6053,GBPINR25SEP121CE,GBPINR,26SEP2025,1210000000.000000,1,OPTCUR,CDS,25000.000000
6054,GBPINR25SEP121PE,GBPINR,26SEP2025,1210000000.000000,1,OPTCUR,CDS,25000.000000
6073,GBPINR26MAR116CE,GBPINR,27MAR2026,1160000000.000000,1,OPTCUR,CDS,25000.000000
6084,GBPINR26MAR116.25CE,GBPINR,27MAR2026,1162500000.000000,1,OPTCUR,CDS,25000.000000
6116,GBPINR25801118PE,GBPINR,01AUG2025,1180000000.000000,1,OPTCUR,CDS,25000.000000
6118,GBPINR25DEC121PE,GBPINR,29DEC2025,1210000000.000000,1,OPTCUR,CDS,25000.000000
6132,EURINR2572595PE,EURINR,25JUL2025,950000000.000000,1,OPTCUR,CDS,25000.000000
6157,GBPINR25801118.25CE,GBPINR,01AUG2025,1182500000.000000,1,OPTCUR,CDS,25000.000000
6194,EURINR2590499.25PE,EURINR,04SEP2025,992500000.000000,1,OPTCUR,CDS,25000.000000
6216,GBPINR25801119CE,GBPINR,01AUG2025,1190000000.000000,1,OPTCUR,CDS,25000.000000
6226,GBPINR25801119.25CE,GBPINR,01AUG2025,1192500000.000000,1,OPTCUR,CDS,25000.000000
6237,GBPINR25SEP103.5PE,GBPINR,26SEP2025,1035000000.000000,1,OPTCUR,CDS,25000.000000
6252,679GS203425AUG101.5CE,679GS2034,28AUG2025,1015000000.000000,1,OPTIRC,CDS,25000.000000
6285,679GS203425AUG102CE,679GS2034,28AUG2025,1020000000.000000,1,OPTIRC,CDS,25000.000000
6306,GBPUSD26MAR1.24PE,GBPUSD,27MAR2026,12400000.000000,1,OPTCUR,CDS,1000.000000
6307,GBPUSD26MAR1.245CE,GBPUSD,27MAR2026,12450000.000000,1,OPTCUR,CDS,1000.000000
6325,679GS203425AUG102.5CE,679GS2034,28AUG2025,1025000000.000000,1,OPTIRC,CDS,25000.000000
6373,EURINR25904100CE,EURINR,04SEP2025,1000000000.000000,1,OPTCUR,CDS,25000.000000
6393,GBPUSD26MAR1.26PE,GBPUSD,27MAR2026,12600000.000000,1,OPTCUR,CDS,1000.000000
6411,EURINR25904101.5PE,EURINR,04SEP2025,1015000000.000000,1,OPTCUR,CDS,25000.000000
6421,GBPINR26MAR118PE,GBPINR,27MAR2026,1180000000.000000,1,OPTCUR,CDS,25000.000000
6417,GBPINR26MAR117.5PE,GBPINR,27MAR2026,1175000000.000000,1,OPTCUR,CDS,25000.000000
6418,GBPINR26MAR117.75CE,GBPINR,27MAR2026,1177500000.000000,1,OPTCUR,CDS,25000.000000
6429,JPYINR2571856.25PE,JPYINR,18JUL2025,562500000.000000,1,OPTCUR,CDS,25000.000000
6482,679GS203425AUG103.75PE,679GS2034,28AUG2025,1037500000.000000,1,OPTIRC,CDS,25000.000000
6484,JPYINR2571857.25PE,JPYINR,18JUL2025,572500000.000000,1,OPTCUR,CDS,25000.000000
6495,679GS203425AUG104.25CE,679GS2034,28AUG2025,1042500000.000000,1,OPTIRC,CDS,25000.000000
6496,679GS203425AUG104.25PE,679GS2034,28AUG2025,1042500000.000000,1,OPTIRC,CDS,25000.000000
6513,GBPUSD26MAR1.425CE,GBPUSD,27MAR2026,14250000.000000,1,OPTCUR,CDS,1000.000000
6525,GBPUSD26MAR1.435CE,GBPUSD,27MAR2026,14350000.000000,1,OPTCUR,CDS,1000.000000
6534,EURINR25904102.25PE,EURINR,04SEP2025,1022500000.000000,1,OPTCUR,CDS,25000.000000
6537,EURINR25904102.75CE,EURINR,04SEP2025,1027500000.000000,1,OPTCUR,CDS,25000.000000
6542,679GS203425AUG105.5PE,679GS2034,28AUG2025,1055000000.000000,1,OPTIRC,CDS,25000.000000
6574,EURINR2572595.25CE,EURINR,25JUL2025,952500000.000000,1,OPTCUR,CDS,25000.000000
6580,JPYINR2571858.5PE,JPYINR,18JUL2025,585000000.000000,1,OPTCUR,CDS,25000.000000
6597,EURUSD26JUNFUT,EURUSD,26JUN2026,-1.000000,1,FUTCUR,CDS,1000.000000
6642,JPYINR2571859CE,JPYINR,18JUL2025,590000000.000000,1,OPTCUR,CDS,25000.000000
6647,GBPUSD26MAR1.325PE,GBPUSD,27MAR2026,13250000.000000,1,OPTCUR,CDS,1000.000000
6653,EURINR26JUN97.25CE,EURINR,26JUN2026,972500000.000000,1,OPTCUR,CDS,25000.000000
6673,GBPUSD26MAR1.335CE,GBPUSD,27MAR2026,13350000.000000,1,OPTCUR,CDS,1000.000000
6655,EURINR26JUN97.5CE,EURINR,26JUN2026,975000000.000000,1,OPTCUR,CDS,25000.000000
6668,EURINR26JUN98PE,EURINR,26JUN2026,980000000.000000,1,OPTCUR,CDS,25000.000000
6671,GBPUSD26MAR1.33CE,GBPUSD,27MAR2026,13300000.000000,1,OPTCUR,CDS,1000.000000
6675,EURINR26JUN98.5CE,EURINR,26JUN2026,985000000.000000,1,OPTCUR,CDS,25000.000000
6676,EURINR26JUN98.5PE,EURINR,26JUN2026,985000000.000000,1,OPTCUR,CDS,25000.000000
6677,EURINR26JUN98.75CE,EURINR,26JUN2026,987500000.000000,1,OPTCUR,CDS,25000.000000
6686,JPYINR2571859.75PE,JPYINR,18JUL2025,597500000.000000,1,OPTCUR,CDS,25000.000000
6708,JPYINR2580856.25PE,JPYINR,08AUG2025,562500000.000000,1,OPTCUR,CDS,25000.000000
6715,USDJPY25SEP161CE,USDJPY,26SEP2025,1610000000.000000,1,OPTCUR,CDS,100000.000000
6735,GBPUSD25SEP1.43CE,GBPUSD,26SEP2025,14300000.000000,1,OPTCUR,CDS,1000.000000
6737,USDJPY25SEP161PE,USDJPY,26SEP2025,1610000000.000000,1,OPTCUR,CDS,100000.000000
6742,GBPUSD25SEP1.185CE,GBPUSD,26SEP2025,11850000.000000,1,OPTCUR,CDS,1000.000000
6754,JPYINR2580856.5PE,JPYINR,08AUG2025,565000000.000000,1,OPTCUR,CDS,25000.000000
6756,710GS203425AUG102.5PE,710GS2034,28AUG2025,1025000000.000000,1,OPTIRC,CDS,25000.000000
6777,710GS203425AUG103CE,710GS2034,28AUG2025,1030000000.000000,1,OPTIRC,CDS,25000.000000
68,R-GOI5.63%2026,R563GS2026,,-1.000000,1,UNDIRC,CDS,25000.000000
6788,710GS203425AUG103.25CE,710GS2034,28AUG2025,1032500000.000000,1,OPTIRC,CDS,25000.000000
6803,GBPUSD26MAR1.34PE,GBPUSD,27MAR2026,13400000.000000,1,OPTCUR,CDS,1000.000000
6806,JPYINR2580155.75CE,JPYINR,01AUG2025,557500000.000000,1,OPTCUR,CDS,25000.000000
6824,EURINR26JUN101.5CE,EURINR,26JUN2026,1015000000.000000,1,OPTCUR,CDS,25000.000000
6846,GBPUSD26MAR1.375CE,GBPUSD,27MAR2026,13750000.000000,1,OPTCUR,CDS,1000.000000
6852,710GS203425AUG104CE,710GS2034,28AUG2025,1040000000.000000,1,OPTIRC,CDS,25000.000000
6873,EURINR25904104PE,EURINR,04SEP2025,1040000000.000000,1,OPTCUR,CDS,25000.000000
6898,GBPUSD26MAR1.4PE,GBPUSD,27MAR2026,14000000.000000,1,OPTCUR,CDS,1000.000000
6930,GBPINR25822114.25CE,GBPINR,22AUG2025,1142500000.000000,1,OPTCUR,CDS,25000.000000
6932,GBPINR25822114.25PE,GBPINR,22AUG2025,1142500000.000000,1,OPTCUR,CDS,25000.000000
6933,GBPINR25822114.5CE,GBPINR,22AUG2025,1145000000.000000,1,OPTCUR,CDS,25000.000000
6952,JPYINR2580157.75CE,JPYINR,01AUG2025,577500000.000000,1,OPTCUR,CDS,25000.000000
6953,JPYINR2580157.75PE,JPYINR,01AUG2025,577500000.000000,1,OPTCUR,CDS,25000.000000
6965,JPYINR2580858CE,JPYINR,08AUG2025,580000000.000000,1,OPTCUR,CDS,25000.000000
6981,JPYINR2580858.25PE,JPYINR,08AUG2025,582500000.000000,1,OPTCUR,CDS,25000.000000
6993,JPYINR2580158PE,JPYINR,01AUG2025,580000000.000000,1,OPTCUR,CDS,25000.000000
6997,EURINR26JUN102.75PE,EURINR,26JUN2026,1027500000.000000,1,OPTCUR,CDS,25000.000000
7011,EURINR26JUN103.5CE,EURINR,26JUN2026,1035000000.000000,1,OPTCUR,CDS,25000.000000
7013,EURINR26JUN103.75CE,EURINR,26JUN2026,1037500000.000000,1,OPTCUR,CDS,25000.000000
7034,710GS203425AUG106.25CE,710GS2034,28AUG2025,1062500000.000000,1,OPTIRC,CDS,25000.000000
7050,710GS203425AUG106.5PE,710GS2034,28AUG2025,1065000000.000000,1,OPTIRC,CDS,25000.000000
7082,USDINR2562784.375PE,USDINR,27JUN2025,843750000.000000,1,OPTCUR,CDS,25000.000000
7228,JPYINR2580161.5CE,JPYINR,01AUG2025,615000000.000000,1,OPTCUR,CDS,25000.000000
7233,GBPINR25822117PE,GBPINR,22AUG2025,1170000000.000000,1,OPTCUR,CDS,25000.000000
7256,JPYINR26MAR63.5PE,JPYINR,27MAR2026,635000000.000000,1,OPTCUR,CDS,25000.000000
7262,JPYINR2580161.75CE,JPYINR,01AUG2025,617500000.000000,1,OPTCUR,CDS,25000.000000
7288,718GS203725AUG103CE,718GS2037,28AUG2025,1030000000.000000,1,OPTIRC,CDS,25000.000000
73,R-GOI6.54%2032,R654GS2032,,-1.000000,1,UNDIRC,CDS,25000.000000
7306,JPYINR2580163PE,JPYINR,01AUG2025,630000000.000000,1,OPTCUR,CDS,25000.000000
7318,GBPINR25822120.25CE,GBPINR,22AUG2025,1202500000.000000,1,OPTCUR,CDS,25000.000000
7367,EURINR25725101.5CE,EURINR,25JUL2025,1015000000.000000,1,OPTCUR,CDS,25000.000000
7509,EURINR25AUG96CE,EURINR,26AUG2025,960000000.000000,1,OPTCUR,CDS,25000.000000
7412,GBPINR25822120.75PE,GBPINR,22AUG2025,1207500000.000000,1,OPTCUR,CDS,25000.000000
7414,EURINR25JUL100.75PE,EURINR,29JUL2025,1007500000.000000,1,OPTCUR,CDS,25000.000000
7418,EURINR25725102PE,EURINR,25JUL2025,1020000000.000000,1,OPTCUR,CDS,25000.000000
7552,JPYINR2580860.75CE,JPYINR,08AUG2025,607500000.000000,1,OPTCUR,CDS,25000.000000
7576,GBPINR25904114PE,GBPINR,04SEP2025,1140000000.000000,1,OPTCUR,CDS,25000.000000
7578,GBPINR25904114.25PE,GBPINR,04SEP2025,1142500000.000000,1,OPTCUR,CDS,25000.000000
7586,JPYINR26MAR54PE,JPYINR,27MAR2026,540000000.000000,1,OPTCUR,CDS,25000.000000
7605,EURUSD26JUN1.12PE,EURUSD,26JUN2026,11200000.000000,1,OPTCUR,CDS,1000.000000
7607,JPYINR26MAR54.75PE,JPYINR,27MAR2026,547500000.000000,1,OPTCUR,CDS,25000.000000
7618,EURUSD26JUN1.13PE,EURUSD,26JUN2026,11300000.000000,1,OPTCUR,CDS,1000.000000
7619,EURUSD26JUN1.135CE,EURUSD,26JUN2026,11350000.000000,1,OPTCUR,CDS,1000.000000
7635,718GS203725AUG104.25PE,718GS2037,28AUG2025,1042500000.000000,1,OPTIRC,CDS,25000.000000
7645,EURUSD26JUN1.155PE,EURUSD,26JUN2026,11550000.000000,1,OPTCUR,CDS,1000.000000
7646,EURUSD26JUN1.16CE,EURUSD,26JUN2026,11600000.000000,1,OPTCUR,CDS,1000.000000
7669,EURUSD26JUN1.205PE,EURUSD,26JUN2026,12050000.000000,1,OPTCUR,CDS,1000.000000
7679,GBPINR25904114.75CE,GBPINR,04SEP2025,1147500000.000000,1,OPTCUR,CDS,25000.000000
7680,GBPINR25904114.75PE,GBPINR,04SEP2025,1147500000.000000,1,OPTCUR,CDS,25000.000000
7693,EURUSD26JUN1.23PE,EURUSD,26JUN2026,12300000.000000,1,OPTCUR,CDS,1000.000000
7720,EURINR2562790.5CE,EURINR,27JUN2025,905000000.000000,1,OPTCUR,CDS,25000.000000
7736,EURINR2562791.5PE,EURINR,27JUN2025,915000000.000000,1,OPTCUR,CDS,25000.000000
7738,EURINR2562791.75PE,EURINR,27JUN2025,917500000.000000,1,OPTCUR,CDS,25000.000000
7742,EURINR2562792.25CE,EURINR,27JUN2025,922500000.000000,1,OPTCUR,CDS,25000.000000
7754,EURINR25JUL101.5PE,EURINR,29JUL2025,1015000000.000000,1,OPTCUR,CDS,25000.000000
7777,JPYINR25DEC51.75CE,JPYINR,29DEC2025,517500000.000000,1,OPTCUR,CDS,25000.000000
7780,EURINR2562793.25CE,EURINR,27JUN2025,932500000.000000,1,OPTCUR,CDS,25000.000000
7781,EURINR25AUG96.75PE,EURINR,26AUG2025,967500000.000000,1,OPTCUR,CDS,25000.000000
7782,718GS203725AUG104.75PE,718GS2037,28AUG2025,1047500000.000000,1,OPTIRC,CDS,25000.000000
7801,EURINR2562793.75PE,EURINR,27JUN2025,937500000.000000,1,OPTCUR,CDS,25000.000000
7804,EURINR2562794.25CE,EURINR,27JUN2025,942500000.000000,1,OPTCUR,CDS,25000.000000
7819,679GS203425DEC104.5CE,679GS2034,24DEC2025,1045000000.000000,1,OPTIRC,CDS,25000.000000
7836,EURINR25JUL102CE,EURINR,29JUL2025,1020000000.000000,1,OPTCUR,CDS,25000.000000
7874,USDJPY26MAR135.5PE,USDJPY,27MAR2026,1355000000.000000,1,OPTCUR,CDS,100000.000000
7919,EURINR2562796.75CE,EURINR,27JUN2025,967500000.000000,1,OPTCUR,CDS,25000.000000
7922,EURINR2570493.75CE,EURINR,04JUL2025,937500000.000000,1,OPTCUR,CDS,25000.000000
7924,EURINR2570493.75PE,EURINR,04JUL2025,937500000.000000,1,OPTCUR,CDS,25000.000000
7926,EURINR2570494PE,EURINR,04JUL2025,940000000.000000,1,OPTCUR,CDS,25000.000000
7929,EURINR2570494.5CE,EURINR,04JUL2025,945000000.000000,1,OPTCUR,CDS,25000.000000
7956,EURINR2570497.25PE,EURINR,04JUL2025,972500000.000000,1,OPTCUR,CDS,25000.000000
7963,718GS203725AUG106.25PE,718GS2037,28AUG2025,1062500000.000000,1,OPTIRC,CDS,25000.000000
7972,EURINR2562797.25CE,EURINR,27JUN2025,972500000.000000,1,OPTCUR,CDS,25000.000000
7982,EURINR2570499.25CE,EURINR,04JUL2025,992500000.000000,1,OPTCUR,CDS,25000.000000
7989,EURINR2570499.75PE,EURINR,04JUL2025,997500000.000000,1,OPTCUR,CDS,25000.000000
80,GOI7.41%2036,741GS2036,,-1.000000,1,UNDIRC,CDS,25000.000000
7995,EURINR25704100PE,EURINR,04JUL2025,1000000000.000000,1,OPTCUR,CDS,25000.000000
7998,EURINR25704100.25CE,EURINR,04JUL2025,1002500000.000000,1,OPTCUR,CDS,25000.000000
8010,EURINR2562798PE,EURINR,27JUN2025,980000000.000000,1,OPTCUR,CDS,25000.000000
8026,718GS203725AUG107CE,718GS2037,28AUG2025,1070000000.000000,1,OPTIRC,CDS,25000.000000
8028,EURINR25704102.25PE,EURINR,04JUL2025,1022500000.000000,1,OPTCUR,CDS,25000.000000
8046,JPYINR2582258.25CE,JPYINR,22AUG2025,582500000.000000,1,OPTCUR,CDS,25000.000000
8077,EURINR2562798.75PE,EURINR,27JUN2025,987500000.000000,1,OPTCUR,CDS,25000.000000
8085,JPYINR2582259.5CE,JPYINR,22AUG2025,595000000.000000,1,OPTCUR,CDS,25000.000000
8111,718GS203725AUG108.25CE,718GS2037,28AUG2025,1082500000.000000,1,OPTIRC,CDS,25000.000000
8127,GBPINR25904116.75CE,GBPINR,04SEP2025,1167500000.000000,1,OPTCUR,CDS,25000.000000
8131,GBPINR25704108.25PE,GBPINR,04JUL2025,1082500000.000000,1,OPTCUR,CDS,25000.000000
8142,GBPINR25704109.5CE,GBPINR,04JUL2025,1095000000.000000,1,OPTCUR,CDS,25000.000000
8156,GBPINR25DEC114.25CE,GBPINR,29DEC2025,1142500000.000000,1,OPTCUR,CDS,25000.000000
8157,GBPINR25DEC114.25PE,GBPINR,29DEC2025,1142500000.000000,1,OPTCUR,CDS,25000.000000
8203,GBPINR25718119.75PE,GBPINR,18JUL2025,1197500000.000000,1,OPTCUR,CDS,25000.000000
8212,EURINR2562799.5PE,EURINR,27JUN2025,995000000.000000,1,OPTCUR,CDS,25000.000000
8214,JPYINR2582261CE,JPYINR,22AUG2025,610000000.000000,1,OPTCUR,CDS,25000.000000
8230,EURINR25627100.25PE,EURINR,27JUN2025,1002500000.000000,1,OPTCUR,CDS,25000.000000
8232,EURINR25627100.5PE,EURINR,27JUN2025,1005000000.000000,1,OPTCUR,CDS,25000.000000
8235,EURINR25627101CE,EURINR,27JUN2025,1010000000.000000,1,OPTCUR,CDS,25000.000000
8266,EURINR25627101.5PE,EURINR,27JUN2025,1015000000.000000,1,OPTCUR,CDS,25000.000000
8276,GBPINR25704113.25CE,GBPINR,04JUL2025,1132500000.000000,1,OPTCUR,CDS,25000.000000
8296,EURINR25DEC101.5CE,EURINR,29DEC2025,1015000000.000000,1,OPTCUR,CDS,25000.000000
8297,USDINR2580182.25CE,USDINR,01AUG2025,822500000.000000,1,OPTCUR,CDS,25000.000000
8339,EURINR26MAR101.25PE,EURINR,27MAR2026,1012500000.000000,1,OPTCUR,CDS,25000.000000
8357,GBPINR25704116PE,GBPINR,04JUL2025,1160000000.000000,1,OPTCUR,CDS,25000.000000
8380,GBPINR25704116.75CE,GBPINR,04JUL2025,1167500000.000000,1,OPTCUR,CDS,25000.000000
8386,GBPINR25704117CE,GBPINR,04JUL2025,1170000000.000000,1,OPTCUR,CDS,25000.000000
8418,JPYINR26MAR55.75PE,JPYINR,27MAR2026,557500000.000000,1,OPTCUR,CDS,25000.000000
8435,GBPINR25704118.5CE,GBPINR,04JUL2025,1185000000.000000,1,OPTCUR,CDS,25000.000000
8441,GBPINR25704119CE,GBPINR,04JUL2025,1190000000.000000,1,OPTCUR,CDS,25000.000000
8463,GBPINR25627109.5PE,GBPINR,27JUN2025,1095000000.000000,1,OPTCUR,CDS,25000.000000
8464,GBPINR25627109.75CE,GBPINR,27JUN2025,1097500000.000000,1,OPTCUR,CDS,25000.000000
8479,GBPINR25627110.5CE,GBPINR,27JUN2025,1105000000.000000,1,OPTCUR,CDS,25000.000000
8504,GBPINR25627111.75CE,GBPINR,27JUN2025,1117500000.000000,1,OPTCUR,CDS,25000.000000
8505,GBPINR25627111.75PE,GBPINR,27JUN2025,1117500000.000000,1,OPTCUR,CDS,25000.000000
8556,JPYINR2570454.5CE,JPYINR,04JUL2025,545000000.000000,1,OPTCUR,CDS,25000.000000
8572,723GS203925AUG105PE,723GS2039,28AUG2025,1050000000.000000,1,OPTIRC,CDS,25000.000000
8573,723GS203925AUG105.25CE,723GS2039,28AUG2025,1052500000.000000,1,OPTIRC,CDS,25000.000000
8578,JPYINR2570455.25PE,JPYINR,04JUL2025,552500000.000000,1,OPTCUR,CDS,25000.000000
8586,GBPINR25627112.25PE,GBPINR,27JUN2025,1122500000.000000,1,OPTCUR,CDS,25000.000000
8587,JPYINR2570456.25CE,JPYINR,04JUL2025,562500000.000000,1,OPTCUR,CDS,25000.000000
8592,JPYINR2570456.75PE,JPYINR,04JUL2025,567500000.000000,1,OPTCUR,CDS,25000.000000
8596,JPYINR2570457.25PE,JPYINR,04JUL2025,572500000.000000,1,OPTCUR,CDS,25000.000000
8600,JPYINR2570457.75PE,JPYINR,04JUL2025,577500000.000000,1,OPTCUR,CDS,25000.000000
8616,JPYINR2570459.25CE,JPYINR,04JUL2025,592500000.000000,1,OPTCUR,CDS,25000.000000
8626,JPYINR26MAR56.5CE,JPYINR,27MAR2026,565000000.000000,1,OPTCUR,CDS,25000.000000
8640,723GS203925AUG105.5PE,723GS2039,28AUG2025,1055000000.000000,1,OPTIRC,CDS,25000.000000
8642,GBPINR25627113PE,GBPINR,27JUN2025,1130000000.000000,1,OPTCUR,CDS,25000.000000
8650,JPYINR2570460.5PE,JPYINR,04JUL2025,605000000.000000,1,OPTCUR,CDS,25000.000000
8652,GBPINR25627113.25PE,GBPINR,27JUN2025,1132500000.000000,1,OPTCUR,CDS,25000.000000
8656,JPYINR2570460.75CE,JPYINR,04JUL2025,607500000.000000,1,OPTCUR,CDS,25000.000000
8663,GBPINR25627113.5CE,GBPINR,27JUN2025,1135000000.000000,1,OPTCUR,CDS,25000.000000
8668,723GS203925AUG105.75CE,723GS2039,28AUG2025,1057500000.000000,1,OPTIRC,CDS,25000.000000
8679,JPYINR2570462.25CE,JPYINR,04JUL2025,622500000.000000,1,OPTCUR,CDS,25000.000000
8680,JPYINR2570462.25PE,JPYINR,04JUL2025,622500000.000000,1,OPTCUR,CDS,25000.000000
8688,723GS203925AUG105.75PE,723GS2039,28AUG2025,1057500000.000000,1,OPTIRC,CDS,25000.000000
8693,GBPINR25627114.25CE,GBPINR,27JUN2025,1142500000.000000,1,OPTCUR,CDS,25000.000000
8712,GBPINR25627114.5CE,GBPINR,27JUN2025,1145000000.000000,1,OPTCUR,CDS,25000.000000
8735,GBPINR25627114.5PE,GBPINR,27JUN2025,1145000000.000000,1,OPTCUR,CDS,25000.000000
8748,GBPINR25627115.25CE,GBPINR,27JUN2025,1152500000.000000,1,OPTCUR,CDS,25000.000000
8758,USDINR2570481PE,USDINR,04JUL2025,810000000.000000,1,OPTCUR,CDS,25000.000000
8790,USDINR2580183PE,USDINR,01AUG2025,830000000.000000,1,OPTCUR,CDS,25000.000000
8821,GBPINR25627115.75PE,GBPINR,27JUN2025,1157500000.000000,1,OPTCUR,CDS,25000.000000
8822,GBPINR25627116CE,GBPINR,27JUN2025,1160000000.000000,1,OPTCUR,CDS,25000.000000
8823,GBPINR25627116PE,GBPINR,27JUN2025,1160000000.000000,1,OPTCUR,CDS,25000.000000
8829,USDINR2570481.25PE,USDINR,04JUL2025,812500000.000000,1,OPTCUR,CDS,25000.000000
8882,USDINR2582282.75PE,USDINR,22AUG2025,827500000.000000,1,OPTCUR,CDS,25000.000000
8895,USDINR2580184CE,USDINR,01AUG2025,840000000.000000,1,OPTCUR,CDS,25000.000000
8899,USDINR2570481.75CE,USDINR,04JUL2025,817500000.000000,1,OPTCUR,CDS,25000.000000
8911,723GS203925AUG107.25CE,723GS2039,28AUG2025,1072500000.000000,1,OPTIRC,CDS,25000.000000
8914,723GS203925AUG107.25PE,723GS2039,28AUG2025,1072500000.000000,1,OPTIRC,CDS,25000.000000
8918,723GS203925AUG107.75PE,723GS2039,28AUG2025,1077500000.000000,1,OPTIRC,CDS,25000.000000
8936,GBPINR25725110.5PE,GBPINR,25JUL2025,1105000000.000000,1,OPTCUR,CDS,25000.000000
8962,USDINR2571882.25CE,USDINR,18JUL2025,822500000.000000,1,OPTCUR,CDS,25000.000000
8968,USDINR2571883CE,USDINR,18JUL2025,830000000.000000,1,OPTCUR,CDS,25000.000000
8985,GBPINR25725111.75PE,GBPINR,25JUL2025,1117500000.000000,1,OPTCUR,CDS,25000.000000
8988,USDINR2580184.5CE,USDINR,01AUG2025,845000000.000000,1,OPTCUR,CDS,25000.000000
8994,JPYINR2580862.75CE,JPYINR,08AUG2025,627500000.000000,1,OPTCUR,CDS,25000.000000
8997,JPYINR2580863PE,JPYINR,08AUG2025,630000000.000000,1,OPTCUR,CDS,25000.000000
8998,EURINR25AUG97.25CE,EURINR,26AUG2025,972500000.000000,1,OPTCUR,CDS,25000.000000
